data,_loaded_at
"{""product_id"": ""P-159"", ""name"": "" Nike Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""5.7"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 535.09, ""list_price"": 868.23, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""54"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-NORTH""}}",2024-05-29 03:42:00
"{""product_id"": ""P-380"", ""name"": "" Samsung Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""8.2"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 1185.7, ""list_price"": 1768.61, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""23"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-EAST""}}",2024-05-21 13:45:00
"{""product_id"": ""P-258"", ""name"": "" Samsung Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""4.5"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1121.47, ""list_price"": 1436.37, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""81"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-NORTH""}}",2024-04-16 22:45:00
"{""product_id"": ""P-339"", ""name"": "" Nike Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 449.49, ""list_price"": 832.13, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""28"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-WEST""}}",2024-01-28 00:04:00
"{""product_id"": ""P-095"", ""name"": "" Sony Televisions "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""13.2"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1416.37, ""list_price"": 1718.36, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""59"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-NORTH""}}",2024-03-16 19:36:00
"{""product_id"": ""P-395"", ""name"": "" Samsung Shoes "", ""category"": ""Apparel"", ""sub_category"": ""televisions"", ""brand"": ""sony"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""14.8"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 678.31, ""list_price"": 1177.88, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""51"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-05-27 13:34:00
"{""product_id"": ""P-225"", ""name"": "" Samsung Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""19.0"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 140.63, ""list_price"": 208.89, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""84"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-WEST""}}",2024-02-11 17:58:00
"{""product_id"": ""P-367"", ""name"": "" Lg Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""televisions"", ""brand"": ""apple"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.3"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1603.08, ""list_price"": 1910.73, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""46"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-WEST""}}",2024-03-12 18:22:00
"{""product_id"": ""P-084"", ""name"": "" Samsung Televisions "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""adidas"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.5"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 995.09, ""list_price"": 1925.35, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""98"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-NORTH""}}",2024-05-22 11:24:00
"{""product_id"": ""P-080"", ""name"": "" Lg Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""lg"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""0.8"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 870.96, ""list_price"": 1446.88, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""0"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-WEST""}}",2024-04-09 18:53:00
"{""product_id"": ""P-190"", ""name"": "" Apple Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""lg"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""1.5"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1269.05, ""list_price"": 1889.23, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""62"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-WEST""}}",2024-06-19 23:08:00
"{""product_id"": ""P-343"", ""name"": "" Apple Televisions "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""10.3"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1165.49, ""list_price"": 1435.39, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""86"", ""reorder_lvl"": ""12"", ""warehouse"": ""WH-NORTH""}}",2024-02-04 01:27:00
"{""product_id"": ""P-078"", ""name"": "" Sony Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""televisions"", ""brand"": ""sony"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""2.3"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 392.85, ""list_price"": 481.27, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""84"", ""reorder_lvl"": ""15"", ""warehouse"": ""WH-NORTH""}}",2024-01-13 09:22:00
"{""product_id"": ""P-016"", ""name"": "" Apple Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""15.6"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 385.85, ""list_price"": 720.37, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""18"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-WEST""}}",2024-03-05 08:47:00
"{""product_id"": ""P-209"", ""name"": "" Adidas Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""1"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""11.1"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1435.5, ""list_price"": 1687.68, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""89"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-EAST""}}",2024-04-18 18:20:00
"{""product_id"": ""P-135"", ""name"": "" Samsung Laptops "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""samsung"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""13.9"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 507.47, ""list_price"": 596.95, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""3"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-03-28 12:27:00
"{""product_id"": ""P-305"", ""name"": "" Sony Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""apple"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""1.7"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 879.8, ""list_price"": 1137.13, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""81"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-NORTH""}}",2024-06-07 21:01:00
"{""product_id"": ""P-149"", ""name"": "" Lg Phones "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.2"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 858.68, ""list_price"": 1259.58, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""83"", ""reorder_lvl"": ""19"", ""warehouse"": ""WH-NORTH""}}",2024-01-22 19:51:00
"{""product_id"": ""P-177"", ""name"": "" Apple Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""televisions"", ""brand"": ""lg"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""7.6"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 231.86, ""list_price"": 430.74, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""36"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-EAST""}}",2024-05-29 00:08:00
"{""product_id"": ""P-352"", ""name"": "" Samsung Televisions "", ""category"": ""HOME GOODS"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""8.8"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 598.87, ""list_price"": 805.47, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""57"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-06-01 16:08:00
"{""product_id"": ""P-139"", ""name"": "" Lg Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""10.1"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1072.8, ""list_price"": 1625.43, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""70"", ""reorder_lvl"": ""18"", ""warehouse"": ""WH-NORTH""}}",2024-03-16 01:10:00
"{""product_id"": ""P-033"", ""name"": "" Apple Televisions "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""apple"", ""is_available"": ""YES"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""4.2"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 1490.79, ""list_price"": 1798.85, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""63"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-EAST""}}",2024-04-09 01:00:00
"{""product_id"": ""P-267"", ""name"": "" Sony Kitchen "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""apple"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""17.0"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 564.31, ""list_price"": 676.01, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""79"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-WEST""}}",2024-01-03 20:23:00
"{""product_id"": ""P-375"", ""name"": "" Apple Televisions "", ""category"": ""Apparel"", ""sub_category"": ""shoes"", ""brand"": ""lg"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""19.2"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 1137.51, ""list_price"": 1799.33, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""98"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-WEST""}}",2024-03-14 21:09:00
"{""product_id"": ""P-125"", ""name"": "" Samsung Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""17.8"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 269.76, ""list_price"": 341.37, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""91"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-NORTH""}}",2024-01-28 08:58:00
"{""product_id"": ""P-358"", ""name"": "" Sony Phones "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 688.69, ""list_price"": 1299.32, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""3"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-NORTH""}}",2024-02-08 22:55:00
"{""product_id"": ""P-156"", ""name"": "" Sony Phones "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""apple"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""11.4"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 77.21, ""list_price"": 138.01, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""14"", ""reorder_lvl"": ""18"", ""warehouse"": ""WH-WEST""}}",2024-05-08 03:41:00
"{""product_id"": ""P-008"", ""name"": "" Apple Shoes "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""12.4"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1579.31, ""list_price"": 1922.22, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""72"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-WEST""}}",2024-06-22 10:23:00
"{""product_id"": ""P-259"", ""name"": "" Apple Kitchen "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""3.0"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 865.2, ""list_price"": 973.27, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""99"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-NORTH""}}",2024-02-08 10:19:00
"{""product_id"": ""P-152"", ""name"": "" Nike Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""sony"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""3.9"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 831.54, ""list_price"": 1508.31, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""41"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-EAST""}}",2024-01-12 07:16:00
"{""product_id"": ""P-173"", ""name"": "" Sony Kitchen "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""nike"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""8.8"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 550.42, ""list_price"": 762.77, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""67"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-NORTH""}}",2024-01-12 17:08:00
"{""product_id"": ""P-277"", ""name"": "" Samsung Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""nike"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.9"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 778.1, ""list_price"": 1114.66, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""41"", ""reorder_lvl"": ""19"", ""warehouse"": ""WH-NORTH""}}",2024-04-09 17:23:00
"{""product_id"": ""P-310"", ""name"": "" Lg Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""televisions"", ""brand"": ""lg"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""18.8"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 272.2, ""list_price"": 419.69, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""96"", ""reorder_lvl"": ""9"", ""warehouse"": ""WH-EAST""}}",2024-02-26 00:40:00
"{""product_id"": ""P-063"", ""name"": "" Nike Phones "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""nike"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""5.6"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 52.2, ""list_price"": 79.69, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""35"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-WEST""}}",2024-01-18 19:50:00
"{""product_id"": ""P-314"", ""name"": "" Apple Phones "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""8.8"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 920.0, ""list_price"": 1707.9, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""15"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-EAST""}}",2024-01-08 02:01:00
"{""product_id"": ""P-385"", ""name"": "" Apple Shoes "", ""category"": ""Apparel"", ""sub_category"": ""laptops"", ""brand"": ""sony"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""14.3"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 81.03, ""list_price"": 139.13, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""81"", ""reorder_lvl"": ""14"", ""warehouse"": ""WH-NORTH""}}",2024-04-15 20:04:00
"{""product_id"": ""P-376"", ""name"": "" Samsung Phones "", ""category"": ""ELECTRONICS"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""true"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""12.2"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 762.24, ""list_price"": 1084.83, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""60"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-EAST""}}",2024-04-21 07:32:00
"{""product_id"": ""P-066"", ""name"": "" Apple Televisions "", ""category"": ""electronics"", ""sub_category"": ""phones"", ""brand"": ""apple"", ""is_available"": ""0"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""6.6"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 620.03, ""list_price"": 1007.54, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""5"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-WEST""}}",2024-04-22 00:18:00
"{""product_id"": ""P-231"", ""name"": "" Lg Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""shoes"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""10.0"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 247.9, ""list_price"": 453.14, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""39"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-EAST""}}",2024-01-05 07:25:00
"{""product_id"": ""P-198"", ""name"": "" Lg Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""kitchen"", ""brand"": ""lg"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""17.1"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 765.85, ""list_price"": 851.7, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""97"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-WEST""}}",2024-01-31 05:50:00
"{""product_id"": ""P-352"", ""name"": "" Sony Kitchen "", ""category"": ""electronics"", ""sub_category"": ""kitchen"", ""brand"": ""sony"", ""is_available"": ""YES"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""2.8"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 720.36, ""list_price"": 1307.79, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""74"", ""reorder_lvl"": ""11"", ""warehouse"": ""WH-NORTH""}}",2024-02-25 19:13:00
"{""product_id"": ""P-102"", ""name"": "" Adidas Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""laptops"", ""brand"": ""apple"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""18.0"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 1473.58, ""list_price"": 1708.45, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""92"", ""reorder_lvl"": ""16"", ""warehouse"": ""WH-NORTH""}}",2024-04-11 01:56:00
"{""product_id"": ""P-140"", ""name"": "" Apple Shoes "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""nike"", ""is_available"": ""true"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""5.7"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 993.02, ""list_price"": 1109.01, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""12"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-WEST""}}",2024-01-29 16:42:00
"{""product_id"": ""P-159"", ""name"": "" Apple Shoes "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""samsung"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""9.5"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 1609.03, ""list_price"": 1963.82, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""44"", ""reorder_lvl"": ""8"", ""warehouse"": ""WH-EAST""}}",2024-01-05 09:35:00
"{""product_id"": ""P-364"", ""name"": "" Adidas Laptops "", ""category"": ""ELECTRONICS"", ""sub_category"": ""televisions"", ""brand"": ""adidas"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""11.7"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 864.88, ""list_price"": 1465.38, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""48"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-NORTH""}}",2024-05-21 20:45:00
"{""product_id"": ""P-191"", ""name"": "" Lg Laptops "", ""category"": ""electronics"", ""sub_category"": ""televisions"", ""brand"": ""apple"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""13.8"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 703.82, ""list_price"": 1166.8, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""9"", ""reorder_lvl"": ""12"", ""warehouse"": ""WH-NORTH""}}",2024-05-07 05:31:00
"{""product_id"": ""P-205"", ""name"": "" Nike Laptops "", ""category"": ""electronics"", ""sub_category"": ""shoes"", ""brand"": ""sony"", ""is_available"": ""NO"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""16.7"", ""warranty_yr"": ""3""}, ""pricing"": {""cost_price"": 672.03, ""list_price"": 949.37, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""60"", ""reorder_lvl"": ""20"", ""warehouse"": ""WH-WEST""}}",2024-05-04 08:38:00
"{""product_id"": ""P-038"", ""name"": "" Sony Laptops "", ""category"": ""Apparel"", ""sub_category"": ""phones"", ""brand"": ""lg"", ""is_available"": ""NO"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""4.0"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 699.99, ""list_price"": 1190.41, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""71"", ""reorder_lvl"": ""5"", ""warehouse"": ""WH-NORTH""}}",2024-01-04 21:51:00
"{""product_id"": ""P-251"", ""name"": "" Samsung Televisions "", ""category"": ""ELECTRONICS"", ""sub_category"": ""phones"", ""brand"": ""sony"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""10.6"", ""warranty_yr"": ""1""}, ""pricing"": {""cost_price"": 931.77, ""list_price"": 1706.57, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""3"", ""reorder_lvl"": ""6"", ""warehouse"": ""WH-EAST""}}",2024-03-13 05:47:00
"{""product_id"": ""P-102"", ""name"": "" Samsung Shoes "", ""category"": ""ELECTRONICS"", ""sub_category"": ""televisions"", ""brand"": ""samsung"", ""is_available"": ""false"", ""tags"": [""smart"", ""4K"", ""OLED""], ""specs"": {""weight_kg"": ""8.0"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 513.24, ""list_price"": 854.76, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""79"", ""reorder_lvl"": ""10"", ""warehouse"": ""WH-EAST""}}",2024-04-27 22:38:00
"{""product_id"": ""P-010"", ""name"": "" Nike Kitchen "", ""category"": ""electronics"", ""sub_category"": ""laptops"", ""brand"": ""adidas"", ""is_available"": ""1"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""12.3"", ""warranty_yr"": ""5""}, ""pricing"": {""cost_price"": 494.62, ""list_price"": 658.14, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""84"", ""reorder_lvl"": ""7"", ""warehouse"": ""WH-EAST""}}",2024-04-28 21:14:00
"{""product_id"": ""P-199"", ""name"": "" Samsung Televisions "", ""category"": ""electronics"", ""sub_category"": ""phones"", ""brand"": ""lg"", ""is_available"": ""0"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""4.6"", ""warranty_yr"": ""2""}, ""pricing"": {""cost_price"": 830.15, ""list_price"": 931.58, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""74"", ""reorder_lvl"": ""17"", ""warehouse"": ""WH-WEST""}}",2024-04-03 16:51:00
"{""product_id"": ""P-199"", ""name"": "" Nike Laptops "", ""category"": ""HOME GOODS"", ""sub_category"": ""televisions"", ""brand"": ""adidas"", ""is_available"": ""false"", ""tags"": [""sale"", ""popular""], ""specs"": {""weight_kg"": ""18.3"", ""warranty_yr"": ""4""}, ""pricing"": {""cost_price"": 781.49, ""list_price"": 1156.85, ""currency"": ""USD""}, ""stock"": {""qty_on_hand"": ""20"", ""reorder_lvl"": ""13"", ""warehouse"": ""WH-NORTH""}}",2024-02-20 05:49:00
